date,slot,event,reason,holding_bars,pnl_since_entry,entry_z,exit_z,capital_frac
2020-09-10 13:45:00+00:00,1,exit,z_decay,33,0.009206874572512342,-1.7084033537234038,-0.1972548211924174,
2020-09-10 14:00:00+00:00,1,entry,signal_entry,0,0.0,2.2603434742518926,,0.4293
2020-09-11 13:30:00+00:00,0,halt_rehedge,asset_halted,107,0.018525767092619577,1.7894958775294927,,
2020-09-16 14:45:00+00:00,1,exit,z_decay,111,0.005412208025676738,2.2603434742518926,0.11014634057442638,
2020-09-21 17:15:00+00:00,1,entry,signal_entry,0,0.0,-3.682882700805995,,0.4998
2020-09-23 19:45:00+00:00,0,exit,z_decay,348,0.07135773970453878,1.7894958775294927,-0.22822889167610555,
2020-10-05 13:30:00+00:00,1,exit,z_decay,255,0.010017256817402825,-3.682882700805995,0.012580901910809782,
2020-10-08 20:00:00+00:00,0,entry,signal_entry,0,0.0,2.0505741632690797,,0.6031
2020-10-09 13:30:00+00:00,1,entry,signal_entry,0,0.0,2.028294113053687,,0.3748
2020-10-16 19:15:00+00:00,0,exit,z_decay,159,0.009531036900800921,2.0505741632690797,0.29066891133336054,
2020-10-21 15:00:00+00:00,1,exit,z_decay,222,0.0017418062066198083,2.028294113053687,0.18292513139174582,
2020-10-23 13:30:00+00:00,0,entry,signal_entry,0,0.0,-2.3330217357708865,,0.6862
2020-10-26 13:30:00+00:00,1,entry,signal_entry,0,0.0,2.487634716606863,,0.2823
2020-11-13 15:45:00+00:00,0,exit,z_decay,410,0.013112663922032222,-2.3330217357708865,-0.266619118981735,
2020-11-17 17:30:00+00:00,1,exit,z_decay,444,-0.00644985481728854,2.487634716606863,0.22992671027118466,
2021-01-07 14:30:00+00:00,0,entry,signal_entry,0,0.0,-2.4144574843308533,,0.7101
2021-01-08 14:45:00+00:00,0,exit,z_decay,28,0.009547813847769019,-2.4144574843308533,0.005718786777031814,
2021-01-08 16:45:00+00:00,0,entry,signal_entry,0,0.0,3.063529520504306,,0.901
2021-01-08 21:00:00+00:00,0,halt_rehedge,asset_halted,17,-4.936066906536152e-05,3.063529520504306,,
2021-01-15 14:30:00+00:00,0,exit,z_decay,126,0.010085848296653453,3.063529520504306,-0.2589929547218887,
2021-01-28 17:45:00+00:00,0,entry,signal_entry,0,0.0,1.9149069774628094,,0.5632
2021-01-29 14:30:00+00:00,1,entry,signal_entry,0,0.0,2.1573758836129437,,0.4009
2021-02-05 14:30:00+00:00,0,exit,z_decay,149,-0.012730221578135642,1.9149069774628094,0.26741727241650715,
2021-02-05 14:30:00+00:00,1,exit,z_decay,135,-0.012181661507372474,2.1573758836129437,0.2597474831036507,
2021-02-16 18:30:00+00:00,0,entry,signal_entry,0,0.0,-1.9867173377734348,,0.5843
2021-02-16 19:00:00+00:00,1,entry,signal_entry,0,0.0,1.9771635803090652,,0.096
2021-02-17 18:15:00+00:00,1,exit,preempted,24,0.0002916304991067179,1.9771635803090652,1.9416769986548141,
2021-02-17 18:15:00+00:00,1,entry,preempt_entry,0,0.0,4.064550588624109,,0.096
2021-02-22 16:45:00+00:00,0,exit,z_decay,101,0.005737431948298734,-1.9867173377734348,-0.2716519408503835,
2021-03-02 14:30:00+00:00,1,exit,z_decay,228,-7.665916958881453e-05,4.064550588624109,0.2219352561369808,
2021-03-23 14:45:00+00:00,0,entry,signal_entry,0,0.0,-1.735716926987766,,0.5105
2021-03-24 13:30:00+00:00,0,exit,z_decay,22,0.006390629983065327,-1.735716926987766,0.18570151835527177,
2021-03-29 13:30:00+00:00,0,entry,signal_entry,0,0.0,2.476275237573932,,0.7283
2021-03-30 13:45:00+00:00,1,entry,signal_entry,0,0.0,1.7959180780014556,,0.2666
2021-05-10 16:15:00+00:00,0,exit,z_decay,769,-0.019451649720656685,2.476275237573932,-0.2648039774279965,
2021-05-10 16:15:00+00:00,1,exit,z_decay,741,-0.004125437608316965,1.7959180780014556,-0.2700540144499169,
2021-05-13 18:00:00+00:00,0,entry,signal_entry,0,0.0,1.9505532054073542,,0.5737
2021-05-13 19:30:00+00:00,1,entry,signal_entry,0,0.0,1.7347001887266205,,0.368
2021-05-25 17:45:00+00:00,0,exit,z_decay,215,0.0032813458931986233,1.9505532054073542,0.27881801902398545,
2021-05-26 13:30:00+00:00,1,exit,z_decay,219,0.0031328688463236674,1.7347001887266205,0.28321715967905864,
2021-07-08 16:00:00+00:00,0,entry,signal_entry,0,0.0,-1.751507927779265,,0.5151
2021-07-08 19:45:00+00:00,1,entry,signal_entry,0,0.0,-1.8829803596746582,,0.4691
